accessionVersion	lineage	sampleCollectionDate	geoLocCountry	geoLocAdmin1	authors	authorAffiliations	hostNameScientific	length	earliestReleaseDate	submissionId	groupName	dataUseTerms	dataUseTermsUrl	biosampleAccession	completeness	geoLocAdmin2	geoLocCity	insdcAccessionFull	insdcRawReadsAccession	isLabHost	specimenCollectorSampleId	totalAmbiguousNucs	totalUnknownNucs
PP_002XYWC.1	B.D.E.1	2024-12-16	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00000509/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424698	0.9987518065957167			OZ262364.1				0	0
PP_002XYXA.1	B.D.E.1	2024-12-28	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00000984/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424752	0.9987518065957167			OZ262167.1				0	0
PP_002XYY8.1	B.D.E.1	2024-12-21	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00002361/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424753	0.9680725266062278			OZ262298.1				0	467
PP_002XYZ6.1	B.D.E.1	2025-01-10	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00004161/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424754	0.9987518065957167			OZ262334.1				0	0
PP_002XZ04.1	B.D.E.1	2024-12-24	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00004241/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424755	0.9932334778609907			OZ262282.1				0	84
PP_002XZ12.1	B.D.E.1	2025-01-10	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15201	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00004249/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424756	0.9987518065957167			OZ262289.1				0	0
PP_002XZ20.1	B.D.E.1	2024-12-30	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00006413/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424757	0.873209827880699			OZ262265.1				0	1911
PP_002XZ3Y.1	B.D.E.1	2025-01-06	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00007620/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424758	0.9987518065957167			OZ262349.1				0	0
PP_002XZ4W.1	B.D.E.1	2025-01-10	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00007994/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424759	0.9987518065957167			OZ262358.1				0	0
PP_002XZ5U.1	B.D.E.1	2025-01-11	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00007996/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424760	0.9987518065957167			OZ262347.1				0	0
PP_002XZ6S.1	B.D.E.1	2025-01-14	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00008127/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424761	0.9987518065957167			OZ262352.1				0	0
PP_002XZ7Q.1	B.D.E.6	2025-01-30	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15201	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00011095/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424762	0.9987518065957167			OZ262368.1				0	0
PP_002XZ8N.1	B.D.E.6	2025-01-15	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15201	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00011365/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424763	0.9987518065957167			OZ262354.1				0	0
PP_002XZ9L.1	B.D.E.1	2025-01-16	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00011366/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424764	0.9987518065957167			OZ262155.1				0	0
PP_002XZAJ.1	B.D.E.1	2025-02-05	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00014043/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424765	0.9987518065957167			OZ262216.1				0	0
PP_002XZBG.1	B.D.E.1	2025-02-05	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15207	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00014044/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424766	0.9987518065957167			OZ262152.1				0	0
PP_002XZCE.1	B.D.E.1	2025-02-11	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00015894/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424767	0.9986204178163185			OZ262308.1				0	2
PP_002XZDC.1	B.D.E.1	2025-02-14	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00016278/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424768	0.9679411378268296			OZ262315.1				0	469
PP_002XZEA.1	B.D.E.1	2024-12-30	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15207	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00000284/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424769	0.9987518065957167			OZ262303.1				0	0
PP_002XZF8.1	B.D.E.1	2025-01-09	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00004372/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424770	0.9987518065957167			OZ262310.1				0	0
PP_002XZG6.1	B.D.E.1	2025-01-08	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00004408/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424771	0.9130863224280646			OZ262316.1				0	1304
PP_002XZH3.1	B.D.E.1	2025-01-13	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15207	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00005355/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424772	0.9887005649717514			OZ262341.1				0	153
PP_002XZJ1.1	B.D.E.1	2025-01-28	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00009863/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424773	0.9987518065957167			OZ262312.1				0	0
PP_002XZKZ.1	B.D.E.1	2025-02-07	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15199	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00013293/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424774	0.855669425831034			OZ262331.1				0	2171
PP_002XZLX.1	B.D.E.1	2025-03-05	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00020896/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424775	0.9987518065957167			OZ262319.1				0	0
PP_002XZMV.1	B.D.E.7	2025-03-10	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15185	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00022165/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424776	0.8979766127972671			OZ262309.1				0	1513
PP_002XZNT.1	B.D.E.1	2024-12-13	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00000172/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424777	0.9438969911969518			OZ262345.1				0	835
PP_002XZPR.1	B.D.E.1	2025-01-10	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00004155/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424778	0.9987518065957167			OZ262346.1				0	0
PP_002XZQP.1	B.D.E.1	2024-12-12	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00008621/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424779	0.9987518065957167			OZ262344.1				0	0
PP_002XZRM.1	B.D.E.1	2025-01-17	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00008932/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424780	0.9987518065957167			OZ262370.1				0	0
PP_002XZSK.1	B.D.E.1	2025-01-16	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00008934/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424781	0.9987518065957167			OZ262360.1				0	0
PP_002XZTH.1	B.D.E.6	2025-01-21	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15068	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00009419/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424782	0.8809617658651951			OZ262363.1				0	1660
PP_002XZUF.1	B.D.E.6	2025-02-17	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15201	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00016126/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424783	0.9987518065957167			OZ262348.1				0	0
PP_002XZVD.1	B.D.E.1	2025-02-21	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00016845/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424784	0.9987518065957167			OZ262350.1				0	0
PP_002XZWB.1	B.D.E.1	2025-02-21	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00017628/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424785	0.9987518065957167			OZ262343.1				0	0
PP_002XZX9.1	B.D.E.1	2025-02-27	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00019155/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424786	0.9987518065957167			OZ262367.1				0	0
PP_002XZY7.1	B.D.E.1.2	2025-03-05	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00020451/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424787	0.9475758770201025			OZ262362.1				0	779
PP_002XZZ5.1	B.D.E.1	2025-03-12	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00022794/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424788	0.9948758376034686			OZ262359.1				0	59
PP_002Y001.1	B.D.E.1	2025-03-18	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15207	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00023281/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424789	0.9559190645118907			OZ262353.1				0	652
PP_002Y01Z.1	B.D.E.1	2024-12-26	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15208	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00023296/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424790	0.9987518065957167			OZ262369.1				0	0
PP_002Y02X.1	B.D.E.1	2025-01-09	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00023301/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424791	0.9987518065957167			OZ262355.1				0	0
PP_002Y03V.1	B.D.E.1.1	2025-02-23	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15204	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00023305/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424792	0.9796347391932729			OZ262365.1				0	291
PP_002Y04T.1	B.D.E.1.2	2025-01-05	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00023307/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424793	0.9987518065957167			OZ262366.1				0	0
PP_002Y05R.1	B.D.E.1.1	2025-01-13	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15204	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00023343/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424794	0.9987518065957167			OZ262361.1				0	0
PP_002Y06P.1	B.D.E.1	2025-03-19	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15207	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00025812/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424795	0.9987518065957167			OZ262357.1				0	0
PP_002Y07M.1	B.D.E.1	2025-04-16	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00031962/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424696	0.9987518065957167			OZ262356.1				0	0
PP_002Y08K.1	B.D.E.1	2025-04-16	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15205	2025-05-28	hRSV/B/Ireland/un-NVRL-GIRL00031967/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424697	0.9987518065957167			OZ262351.1				0	0
